,name,nodes,num_nodes,kv_base,distance,coord_defined,x,y,latitude,longitude,all_pce_active_bus,all_pde_active_bus,line_list,line_total_miles,load_list,section_id,total_customers,unique_node_number
522,l3085398,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663360.609,12285489.52,0.0,0.0,['None'],"['Line.ln6138604-1', 'Line.ln0653457_sw', 'Transformer.t5355777b']","['LINE.ln6138604-1', 'LINE.ln0653457_sw']",0.0,['None'],0,0,4
523,d5653457-1_int,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663300.0,12285300.0,0.0,0.0,['None'],"['Line.ln0653457_sw', 'Line.ln5653457-1']","['LINE.ln0653457_sw', 'LINE.ln5653457-1']",0.0,['None'],0,0,4
524,m1026891,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663258.889,12285227.37,0.0,0.0,['None'],"['Line.ln5653457-1', 'Line.ln6017292-1', 'Line.ln6169249-2']","['LINE.ln5653457-1', 'LINE.ln6017292-1', 'LINE.ln6169249-2']",0.0,['None'],0,0,4
525,l3160102,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663129.508,12284971.94,0.0,0.0,['None'],"['Line.ln6017292-1', 'Line.ln6231993-1', 'Transformer.t5355780b']","['LINE.ln6017292-1', 'LINE.ln6231993-1']",0.0,['None'],0,0,4
526,p827514,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663078.919,12284777.38,0.0,0.0,['None'],"['Line.ln6231993-1', 'Line.ln6352699-1']","['LINE.ln6231993-1', 'LINE.ln6352699-1']",0.0,['None'],0,0,4
527,m1026876,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663073.921,12284758.02,0.0,0.0,['None'],"['Line.ln6352699-1', 'Line.ln5894238-2']","['LINE.ln6352699-1', 'LINE.ln5894238-2']",0.0,['None'],0,0,4
528,m1026866,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663095.04,12284413.78,0.0,0.0,['None'],"['Line.ln5894238-2', 'Line.ln5894238-1', 'Line.ln6341781-2']","['LINE.ln5894238-2', 'LINE.ln5894238-1', 'LINE.ln6341781-2']",0.0,['None'],0,0,4
529,m1026844,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663141.6,12283974.94,0.0,0.0,['None'],"['Line.ln5894238-1', 'Line.ln6001653-3', 'Line.ln6440004-2']","['LINE.ln5894238-1', 'LINE.ln6001653-3', 'LINE.ln6440004-2']",0.0,['None'],0,0,4
530,l2876814,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663141.698,12283965.19,0.0,0.0,['None'],"['Line.ln6001653-3', 'Line.ln6001653-2', 'Transformer.t225806974a']","['LINE.ln6001653-3', 'LINE.ln6001653-2']",0.0,['None'],0,0,4
531,m1026834,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663145.438,12283703.22,0.0,0.0,['None'],"['Line.ln6001653-2', 'Line.ln6001653-1', 'Line.ln5487004-6']","['LINE.ln6001653-2', 'LINE.ln6001653-1', 'LINE.ln5487004-6']",0.0,['None'],0,0,4
532,m1026829,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663147.965,12283526.07,0.0,0.0,['None'],"['Line.ln6001653-1', 'Line.ln5531256-1', 'Line.ln6167754-2']","['LINE.ln6001653-1', 'LINE.ln5531256-1', 'LINE.ln6167754-2']",0.0,['None'],0,0,4
533,m1026824,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663101.807,12283078.79,0.0,0.0,['None'],"['Line.ln5531256-1', 'Line.ln5985378-1', 'Line.ln5852082-1']","['LINE.ln5531256-1', 'LINE.ln5985378-1', 'LINE.ln5852082-1']",0.0,['None'],0,0,4
534,m1009807,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663025.941,12282462.9,0.0,0.0,['None'],"['Line.ln5985378-1', 'Line.ln5742836-1', 'Line.ln5894237-1']","['LINE.ln5985378-1', 'LINE.ln5742836-1', 'LINE.ln5894237-1']",0.0,['None'],0,0,4
535,m1009805,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662996.679,12282262.76,0.0,0.0,['None'],"['Line.ln5742836-1', 'Line.ln0621886_sw']","['LINE.ln5742836-1', 'LINE.ln0621886_sw']",0.0,['None'],0,0,4
536,d5621886-1_int,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662997.0,12281800.0,0.0,0.0,['None'],"['Line.ln0621886_sw', 'Line.ln5621886-1']","['LINE.ln0621886_sw', 'LINE.ln5621886-1']",0.0,['None'],0,0,4
537,m1009784,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662898.367,12281451.67,0.0,0.0,['None'],"['Line.ln5621886-1', 'Line.ln5501004-1']","['LINE.ln5621886-1', 'LINE.ln5501004-1']",0.0,['None'],0,0,4
538,m1009770,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662884.662,12281252.64,0.0,0.0,['None'],"['Line.ln5501004-1', 'Line.ln5531255-2', 'Line.ln5742835-1', 'Line.ln5863746-1']","['LINE.ln5501004-1', 'LINE.ln5531255-2', 'LINE.ln5742835-1', 'LINE.ln5863746-1']",0.0,['None'],0,0,4
539,n1147857,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662873.971,12281228.51,0.0,0.0,['None'],"['Line.ln5531255-2', 'Line.ln5531255-3']","['LINE.ln5531255-2', 'LINE.ln5531255-3']",0.0,['None'],0,0,4
540,m1009742,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662801.222,12281064.27,0.0,0.0,['None'],"['Line.ln5531255-3', 'Line.ln6076268-1']","['LINE.ln5531255-3', 'LINE.ln6076268-1']",0.0,['None'],0,0,4
541,p901972,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662794.202,12281025.65,0.0,0.0,['None'],"['Line.ln6076268-1', 'Line.ln5954983-1']","['LINE.ln6076268-1', 'LINE.ln5954983-1']",0.0,['None'],0,0,4
542,m1009726,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662882.04,12280743.45,0.0,0.0,['None'],"['Line.ln5954983-1', 'Line.ln5833652-1', 'Line.ln6409800-1']","['LINE.ln5954983-1', 'LINE.ln5833652-1', 'LINE.ln6409800-1']",0.0,['None'],0,0,4
543,m1009724,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662873.189,12280504.97,0.0,0.0,['None'],"['Line.ln5833652-1', 'Line.ln5744344-1']","['LINE.ln5833652-1', 'LINE.ln5744344-1']",0.0,['None'],0,0,4
544,m1009720,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662893.099,12280356.9,0.0,0.0,['None'],"['Line.ln5744344-1', 'Line.ln5714057-1', 'Line.ln5804809-1']","['LINE.ln5744344-1', 'LINE.ln5714057-1', 'LINE.ln5804809-1']",0.0,['None'],0,0,4
545,m1009715,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662887.758,12280263.63,0.0,0.0,['None'],"['Line.ln5714057-1', 'Line.ln6380825-1', 'Line.ln5804808-1']","['LINE.ln5714057-1', 'LINE.ln6380825-1', 'LINE.ln5804808-1']",0.0,['None'],0,0,4
546,m1009705,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662892.44,12280000.0,0.0,0.0,['None'],"['Line.ln6380825-1', 'Line.ln5894192-1']","['LINE.ln6380825-1', 'LINE.ln5894192-1']",0.0,['None'],0,0,4
547,m1009698,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662870.903,12279846.41,0.0,0.0,['None'],"['Line.ln5894192-1', 'Line.ln6258429-1', 'Line.ln5773028-1']","['LINE.ln5894192-1', 'LINE.ln6258429-1', 'LINE.ln5773028-1']",0.0,['None'],0,0,4
548,m1026767,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663071.148,12279672.97,0.0,0.0,['None'],"['Line.ln6258429-1', 'Line.ln5500957-1', 'Line.ln6318742-1']","['LINE.ln6258429-1', 'LINE.ln5500957-1', 'LINE.ln6318742-1']",0.0,['None'],0,0,4
549,l3216346,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663109.569,12279533.48,0.0,0.0,['None'],"['Line.ln5500957-1', 'Line.ln5621834-1', 'Transformer.t5391991a']","['LINE.ln5500957-1', 'LINE.ln5621834-1']",0.0,['None'],0,0,4
550,l2858163,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663378.615,12279196.8,0.0,0.0,['None'],"['Line.ln5621834-1', 'Line.ln5833611-1', 'Transformer.t5391990a']","['LINE.ln5621834-1', 'LINE.ln5833611-1']",0.0,['None'],0,0,4
551,l2766747,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663543.409,12278693.76,0.0,0.0,['None'],"['Line.ln5833611-1', 'Line.ln6153057-1', 'Transformer.t5391989a']","['LINE.ln5833611-1', 'LINE.ln6153057-1']",0.0,['None'],0,0,4
552,m1026732,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663578.909,12278582.85,0.0,0.0,['None'],"['Line.ln6153057-1', 'Line.ln6153057-2', 'Line.ln5758684-1']","['LINE.ln6153057-1', 'LINE.ln6153057-2', 'LINE.ln5758684-1']",0.0,['None'],0,0,4
553,l3047058,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663660.104,12278329.16,0.0,0.0,['None'],"['Line.ln6153057-2', 'Line.ln6153058-1', 'Transformer.t227902981a']","['LINE.ln6153057-2', 'LINE.ln6153058-1']",0.0,['None'],0,0,4
554,l3047059,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663800.0,12278000.0,0.0,0.0,['None'],"['Line.ln6153058-1', 'Line.tsw30473047_sw']","['LINE.ln6153058-1', 'LINE.tsw30473047_sw']",0.0,['None'],0,0,4
555,l3047060,"[1, 2, 3]",3,7.199557856794634,0.0,1,1664000.0,12277700.0,0.0,0.0,['None'],"['Line.tsw30473047_sw', 'Line.ln6153059-1']","['LINE.tsw30473047_sw', 'LINE.ln6153059-1']",0.0,['None'],0,0,4
556,m1009650,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662888.254,12276225.33,0.0,0.0,['None'],"['Line.ln6044631-1', 'Line.ln5800693-1']","['LINE.ln6044631-1', 'LINE.ln5800693-1']",0.0,['None'],0,0,4
557,m1009651,"[1, 2, 3]",3,7.199557856794634,0.0,1,1662908.033,12276247.39,0.0,0.0,['None'],"['Line.ln5800693-1', 'Line.ln6260020-1', 'Line.ln5774488-1']","['LINE.ln5800693-1', 'LINE.ln6260020-1', 'LINE.ln5774488-1']",0.0,['None'],0,0,4
558,m1026655,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663058.881,12276389.12,0.0,0.0,['None'],"['Line.ln6260020-1', 'Line.ln5591284-2', 'Line.ln5502536-2', 'Line.ln5865246-2']","['LINE.ln6260020-1', 'LINE.ln5591284-2', 'LINE.ln5502536-2', 'LINE.ln5865246-2']",0.0,['None'],0,0,4
559,m1026658,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663229.61,12276549.53,0.0,0.0,['None'],"['Line.ln5591284-2', 'Line.ln5591284-1', 'Line.ln6439600-1']","['LINE.ln5591284-2', 'LINE.ln5591284-1', 'LINE.ln6439600-1']",0.0,['None'],0,0,4
560,l2673319,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663309.2,12276624.31,0.0,0.0,['None'],"['Line.ln5591284-1', 'Line.ln6350543-1', 'Transformer.t5391973c']","['LINE.ln5591284-1', 'LINE.ln6350543-1']",0.0,['None'],0,0,4
561,m1026662,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663670.995,12276922.25,0.0,0.0,['None'],"['Line.ln6350543-1', 'Line.ln6380818-1', 'Line.ln6199523-2', 'Line.ln5683827-2', 'Line.ln6108140-2']","['LINE.ln6350543-1', 'LINE.ln6380818-1', 'LINE.ln6199523-2', 'LINE.ln5683827-2', 'LINE.ln6108140-2']",0.0,['None'],0,0,4
562,m1026670,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663755.131,12277054.7,0.0,0.0,['None'],"['Line.ln6380818-1', 'Line.ln6505950-1']","['LINE.ln6380818-1', 'LINE.ln6505950-1']",0.0,['None'],0,0,4
563,m3036170,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663793.343,12277091.95,0.0,0.0,['None'],"['Line.ln6505950-1', 'Line.ln6505949-1', 'Line.ln6505951-1']","['LINE.ln6505950-1', 'LINE.ln6505949-1', 'LINE.ln6505951-1']",0.0,['None'],0,0,4
564,l2691952,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663798.463,12277096.94,0.0,0.0,['None'],"['Line.ln6505949-1', 'Line.ln6047599-3', 'Transformer.t5391980a']","['LINE.ln6505949-1', 'LINE.ln6047599-3']",0.0,['None'],0,0,4
565,q14414,"[1, 2, 3]",3,7.199557856794634,0.0,1,1663900.0,12277150.0,0.0,0.0,['None'],"['Line.ln6047599-3', 'Line.ln4625876_sw']","['LINE.ln6047599-3', 'LINE.ln4625876_sw']",0.0,['None'],0,0,4
566,d5867591-1_int,"[1, 2, 3]",3,7.199557856794634,0.0,1,1681500.0,12279250.0,0.0,0.0,['None'],"['Line.ln5867591-1', 'Line.v7041_48332_sw']","['LINE.ln5867591-1', 'LINE.v7041_48332_sw']",0.0,['None'],0,0,4
567,e183472,"[1, 2, 3]",3,7.199557856794634,0.0,1,1681400.0,12279250.0,0.0,0.0,['None'],"['Line.v7041_48332_sw', 'Line.ln5985361-1']","['LINE.v7041_48332_sw', 'LINE.ln5985361-1']",0.0,['None'],0,0,4
568,l2989566,"[1, 2, 3]",3,7.199557856794634,0.0,1,1681174.625,12279294.02,0.0,0.0,['None'],"['Line.ln5985361-1', 'Line.ln6318768-1', 'Transformer.t5260602b']","['LINE.ln5985361-1', 'LINE.ln6318768-1']",0.0,['None'],0,0,4
569,m1108378,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680891.452,12279281.76,0.0,0.0,['None'],"['Line.ln6318768-1', 'Line.ln6077443-1', 'Line.ln81048088-1']","['LINE.ln6318768-1', 'LINE.ln6077443-1', 'LINE.ln81048088-1']",0.0,['None'],0,0,4
570,m1108379,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680856.693,12279282.73,0.0,0.0,['None'],"['Line.ln6077443-1', 'Line.ln6411005-1']","['LINE.ln6077443-1', 'LINE.ln6411005-1']",0.0,['None'],0,0,4
571,m1108380,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680725.019,12279286.41,0.0,0.0,['None'],"['Line.ln6411005-1', 'Line.ln6411005-2', 'Line.ln81048087-1']","['LINE.ln6411005-1', 'LINE.ln6411005-2', 'LINE.ln81048087-1']",0.0,['None'],0,0,4
572,l2898495,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680444.599,12279294.24,0.0,0.0,['None'],"['Line.ln6411005-2', 'Line.ln6411010-1', 'Line.ln6409778-1']","['LINE.ln6411005-2', 'LINE.ln6411010-1', 'LINE.ln6409778-1']",0.0,['None'],0,0,4
573,m1108400,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680400.0,12279100.0,0.0,0.0,['None'],"['Line.ln6411010-1', 'Line.ln6422011-1', 'Line.ln6422014-1']","['LINE.ln6411010-1', 'LINE.ln6422011-1', 'LINE.ln6422014-1']",0.0,['None'],0,0,4
574,m1108401,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680250.0,12279100.0,0.0,0.0,['None'],"['Line.ln6422011-1', 'Line.ln6422012-1']","['LINE.ln6422011-1', 'LINE.ln6422012-1']",0.0,['None'],0,0,4
575,m1108402,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680050.0,12279000.0,0.0,0.0,['None'],"['Line.ln6422012-1', 'Line.ln6422013-1', 'Line.ln6422015-1']","['LINE.ln6422012-1', 'LINE.ln6422013-1', 'LINE.ln6422015-1']",0.0,['None'],0,0,4
576,m1108403,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679900.0,12279000.0,0.0,0.0,['None'],"['Line.ln6422013-1', 'Line.ln6422016-1', 'Line.ln6422017-1', 'Transformer.t1108403a', 'Transformer.t1108403b', 'Transformer.t1108403c']","['LINE.ln6422013-1', 'LINE.ln6422016-1', 'LINE.ln6422017-1']",0.0,['None'],0,0,4
577,m1108404,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680900.0,12278800.0,0.0,0.0,['None'],"['Line.ln6422014-1', 'Transformer.t1108404a', 'Transformer.t1108404b', 'Transformer.t1108404c']",['LINE.ln6422014-1'],0.0,['None'],0,0,4
578,m1108405,"[1, 2, 3]",3,7.199557856794634,0.0,1,1680200.0,12278800.0,0.0,0.0,['None'],"['Line.ln6422015-1', 'Transformer.t1108405a', 'Transformer.t1108405b', 'Transformer.t1108405c']",['LINE.ln6422015-1'],0.0,['None'],0,0,4
579,m1108406,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679700.0,12278800.0,0.0,0.0,['None'],"['Line.ln6422016-1', 'Transformer.t1108406a', 'Transformer.t1108406b']",['LINE.ln6422016-1'],0.0,['None'],0,0,4
580,m1108407,[2],1,7.199557856794634,0.0,1,1679700.0,12279000.0,0.0,0.0,['None'],"['Line.ln6422017-1', 'Transformer.t1108407b']",['LINE.ln6422017-1'],0.0,['None'],0,0,1
581,l2952003,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679983.172,12279289.52,0.0,0.0,['None'],"['Line.ln6409778-1', 'Line.ln5561437-1', 'Transformer.t5337614b']","['LINE.ln6409778-1', 'LINE.ln5561437-1']",0.0,['None'],0,0,4
582,m1108381,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679631.535,12279302.1,0.0,0.0,['None'],"['Line.ln5561437-1', 'Line.ln6350574-1', 'Line.ln8989758-1']","['LINE.ln5561437-1', 'LINE.ln6350574-1', 'LINE.ln8989758-1']",0.0,['None'],0,0,4
583,l3254237,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679418.227,12279173.26,0.0,0.0,['None'],"['Line.ln6350574-1', 'Line.ln6425615-1', 'Transformer.t21482181a']","['LINE.ln6350574-1', 'LINE.ln6425615-1']",0.0,['None'],0,0,4
584,m1108387,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679232.793,12279461.7,0.0,0.0,['None'],"['Line.ln6425615-1', 'Line.ln5728479-1', 'Line.ln8979255-1']","['LINE.ln6425615-1', 'LINE.ln5728479-1', 'LINE.ln8979255-1']",0.0,['None'],0,0,4
585,m1108398,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679256.837,12279558.76,0.0,0.0,['None'],"['Line.ln5728479-1', 'Line.ln6061815-1', 'Line.ln8979248-1']","['LINE.ln5728479-1', 'LINE.ln6061815-1', 'LINE.ln8979248-1']",0.0,['None'],0,0,4
586,m1108395,"[1, 2, 3]",3,7.199557856794634,0.0,1,1679036.292,12279524.56,0.0,0.0,['None'],"['Line.ln6061815-1', 'Line.ln6061820-1', 'Line.ln6274208-1', 'Line.ln6364659-1']","['LINE.ln6061815-1', 'LINE.ln6061820-1', 'LINE.ln6274208-1', 'LINE.ln6364659-1']",0.0,['None'],0,0,4
587,m1108410,[2],1,7.199557856794634,0.0,1,1679000.0,12279900.0,0.0,0.0,['None'],"['Line.ln6061820-1', 'Transformer.t6061820b']",['LINE.ln6061820-1'],0.0,['None'],0,0,1
588,l2896685,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678739.549,12279617.1,0.0,0.0,['None'],"['Line.ln6274208-1', 'Line.ln6274208-2', 'Transformer.t227187012a', 'Transformer.t227187012b', 'Transformer.t227187012c']","['LINE.ln6274208-1', 'LINE.ln6274208-2']",0.0,['None'],0,0,4
589,m1089185,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678664.285,12279640.57,0.0,0.0,['None'],"['Line.ln6274208-2', 'Line.ln81098881-1']","['LINE.ln6274208-2', 'LINE.ln81098881-1']",0.0,['None'],0,0,4
590,p850083,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678663.711,12279616.9,0.0,0.0,['None'],"['Line.ln81098881-1', 'Line.ln8979257-1']","['LINE.ln81098881-1', 'LINE.ln8979257-1']",0.0,['None'],0,0,4
591,221-312488,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678663.478,12279597.55,0.0,0.0,['None'],"['Line.ln8979257-1', 'Line.ln8979257-2']","['LINE.ln8979257-1', 'LINE.ln8979257-2']",0.0,['None'],0,0,4
592,m1089183,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678662.949,12279553.2,0.0,0.0,['None'],"['Line.ln8979257-2', 'Line.ln8979256-1']","['LINE.ln8979257-2', 'LINE.ln8979256-1']",0.0,['None'],0,0,4
593,l2990826,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678542.048,12279603.16,0.0,0.0,['None'],"['Line.ln8979256-1', 'Line.ln8979258-1', 'Transformer.t5337619a', 'Transformer.t5337619b', 'Transformer.t5337619c']","['LINE.ln8979256-1', 'LINE.ln8979258-1']",0.0,['None'],0,0,4
594,l2990827,"[1, 2, 3]",3,7.199557856794634,0.0,1,1678200.0,12279700.0,0.0,0.0,['None'],"['Line.ln8979258-1', 'Line.tsw10891089_sw']","['LINE.ln8979258-1', 'LINE.tsw10891089_sw']",0.0,['None'],0,0,4
595,l2990828,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677800.0,12279800.0,0.0,0.0,['None'],"['Line.tsw10891089_sw', 'Line.ln8979259-1']","['LINE.tsw10891089_sw', 'LINE.ln8979259-1']",0.0,['None'],0,0,4
596,l2841619,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677511.4,12279905.73,0.0,0.0,['None'],"['Line.ln8979259-1', 'Line.ln5593219-1', 'Line.ln6259985-1', 'Transformer.t5337636c']","['LINE.ln8979259-1', 'LINE.ln5593219-1', 'LINE.ln6259985-1']",0.0,['None'],0,0,4
597,m1089189,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677267.16,12279858.83,0.0,0.0,['None'],"['Line.ln5593219-1', 'Line.ln6229790-1']","['LINE.ln5593219-1', 'LINE.ln6229790-1']",0.0,['None'],0,0,4
598,m1089188,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677050.379,12279840.2,0.0,0.0,['None'],"['Line.ln6229790-1', 'Line.ln6301089-1', 'Line.ln5835132-1']","['LINE.ln6229790-1', 'LINE.ln6301089-1', 'LINE.ln5835132-1']",0.0,['None'],0,0,4
599,m1089187,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677040.0,12278800.0,0.0,0.0,['None'],"['Line.ln6301089-1', 'Line.ln6311089-1', 'Line.ln6380807-1']","['LINE.ln6301089-1', 'LINE.ln6311089-1', 'LINE.ln6380807-1']",0.0,['None'],0,0,4
600,m1089186,"[1, 2, 3, 4]",4,7.199557856794634,0.0,1,1677200.0,12278900.0,0.0,0.0,['None'],"['Line.ln6311089-1', 'Transformer.1089-lng1']",['LINE.ln6311089-1'],0.0,['None'],0,0,5
601,m1089der480-1,"[1, 2, 3]",3,0.27712812921102037,0.0,1,1677400.0,12278900.0,0.0,0.0,['None'],"['Line.dg1089lng_sw', 'Transformer.1089-lng1']",['LINE.dg1089lng_sw'],0.0,['None'],0,0,4
602,m1089-lng1,"[1, 2, 3]",3,0.27712812921102037,0.0,1,1677500.0,12278900.0,0.0,0.0,['Generator.lngengine1800'],['Line.dg1089lng_sw'],['LINE.dg1089lng_sw'],0.0,['None'],0,0,4
603,l2822863,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677032.909,12278380.17,0.0,0.0,['None'],"['Line.ln6380807-1', 'Line.ln5865230-1', 'Transformer.t5337635c']","['LINE.ln6380807-1', 'LINE.ln5865230-1']",0.0,['None'],0,0,4
604,m1089177,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677022.94,12277941.04,0.0,0.0,['None'],"['Line.ln5865230-1', 'Line.ln5806917-1', 'Line.ln6199512-1']","['LINE.ln5865230-1', 'LINE.ln5806917-1', 'LINE.ln6199512-1']",0.0,['None'],0,0,4
605,e182723,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677018.778,12277779.51,0.0,0.0,['None'],"['Line.ln5806917-1', 'Line.a333_48332_sw']","['LINE.ln5806917-1', 'LINE.a333_48332_sw']",0.0,['None'],0,0,4
606,d5746546-1_int,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677018.8,12277700.0,0.0,0.0,['None'],"['Line.a333_48332_sw', 'Line.ln5746546-1']","['LINE.a333_48332_sw', 'LINE.ln5746546-1']",0.0,['None'],0,0,4
607,l2935551,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677018.753,12277674.39,0.0,0.0,['None'],"['Line.ln5746546-1', 'Line.ln5532741-1', 'Transformer.t21387929c']","['LINE.ln5746546-1', 'LINE.ln5532741-1']",0.0,['None'],0,0,4
608,m1089173,"[1, 2, 3]",3,7.199557856794634,0.0,1,1677019.241,12277474.73,0.0,0.0,['None'],"['Line.ln5532741-1', 'Line.ln5562923-1', 'Line.ln5956460-1', 'Line.ln5714045-1']","['LINE.ln5532741-1', 'LINE.ln5562923-1', 'LINE.ln5956460-1', 'LINE.ln5714045-1']",0.0,['None'],0,0,4
609,m1089174,"[1, 2, 3]",3,7.199557856794634,0.0,1,1676927.273,12277505.57,0.0,0.0,['None'],"['Line.ln5562923-1', 'Line.ln05534967_sw']","['LINE.ln5562923-1', 'LINE.ln05534967_sw']",0.0,['None'],0,0,4
610,d5534967-1_int,"[1, 2, 3]",3,7.199557856794634,0.0,1,1676700.0,12277600.0,0.0,0.0,['None'],"['Line.ln05534967_sw', 'Line.ln5534967-1']","['LINE.ln05534967_sw', 'LINE.ln5534967-1']",0.0,['None'],0,0,4
611,p827501,"[1, 2, 3]",3,7.199557856794634,0.0,1,1676630.019,12277686.55,0.0,0.0,['None'],"['Line.ln5534967-1', 'Line.ln6231992-3']","['LINE.ln5534967-1', 'LINE.ln6231992-3']",0.0,['None'],0,0,4
612,n1140516,"[1, 2, 3]",3,7.199557856794634,0.0,1,1676617.382,12277692.87,0.0,0.0,['None'],"['Line.ln6231992-3', 'Line.ln6231992-2']","['LINE.ln6231992-3', 'LINE.ln6231992-2']",0.0,['None'],0,0,4
613,m1089176,"[1, 2, 3]",3,7.199557856794634,0.0,1,1676247.669,12277877.7,0.0,0.0,['None'],"['Line.ln6231992-2', 'Line.ln6138600-1']","['LINE.ln6231992-2', 'LINE.ln6138600-1']",0.0,['None'],0,0,4
614,m1089179,"[1, 2, 3]",3,7.199557856794634,0.0,1,1676036.34,12277961.8,0.0,0.0,['None'],"['Line.ln6138600-1', 'Line.ln5835133-1']","['LINE.ln6138600-1', 'LINE.ln5835133-1']",0.0,['None'],0,0,4
615,m1069451,"[1, 2, 3]",3,7.199557856794634,0.0,1,1675667.852,12278022.26,0.0,0.0,['None'],"['Line.ln5835133-1', 'Line.ln5744369-1']","['LINE.ln5835133-1', 'LINE.ln5744369-1']",0.0,['None'],0,0,4
616,l2804282,"[1, 2, 3]",3,7.199557856794634,0.0,1,1674999.749,12278102.99,0.0,0.0,['None'],"['Line.ln5744369-1', 'Line.ln5714075-1', 'Transformer.t5337641c']","['LINE.ln5744369-1', 'LINE.ln5714075-1']",0.0,['None'],0,0,4
617,l3104154,"[1, 2, 3]",3,7.199557856794634,0.0,1,1674732.821,12278111.46,0.0,0.0,['None'],"['Line.ln5714075-1', 'Line.ln5859993-1', 'Transformer.t5337642c']","['LINE.ln5714075-1', 'LINE.ln5859993-1']",0.0,['None'],0,0,4
618,l3104155,"[1, 2, 3]",3,7.199557856794634,0.0,1,1674600.84,12278118.37,0.0,0.0,['None'],"['Line.ln5859993-1', 'Line.ln5562961-1', 'Transformer.t21474587c']","['LINE.ln5859993-1', 'LINE.ln5562961-1']",0.0,['None'],0,0,4
