name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL
ln0440002_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.001,area_32,area_86,1,{'a'},True,False,12.47
ln0712587_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.001,area_63,area_87,1,{'a'},True,False,12.47
ln2000001_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_9,area_88,3,"{'b', 'c', 'a'}",True,False,12.47
ln2000401_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.001,area_88,area_89,1,{'a'},True,False,12.47
ln2000701_sw,line,0,"[[0.0, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.0]]",0.001,area_88,area_90,1,{'b'},True,False,12.47
ln2000901_sw,line,0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.001]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_91,1,{'c'},True,False,12.47
ln2001001_sw,line,0,"[[0.0, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.0]]",0.001,area_88,area_92,1,{'b'},True,False,12.47
ln2001201_sw,line,0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.001]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_93,1,{'c'},True,False,12.47
ln2001301_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.001, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.001,area_88,area_94,1,{'a'},True,False,12.47
ln2001mt1_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_95,3,"{'b', 'c', 'a'}",True,False,0.48
ln2001mt2_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_96,3,"{'b', 'c', 'a'}",True,False,0.48
ln2001mt3_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_97,3,"{'b', 'c', 'a'}",True,False,0.48
ln2001ess1_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_98,3,"{'b', 'c', 'a'}",True,False,0.48
ln2001ess2_sw,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_88,area_99,3,"{'b', 'c', 'a'}",True,False,0.48
steamgen1,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_31,3,"{'b', 'c', 'a'}",True,True,12.47
diesel620,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_57,3,"{'b', 'c', 'a'}",True,True,0.48
lngengine100,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_61,3,"{'b', 'c', 'a'}",True,True,0.48
microturb-1,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_88,3,"{'b', 'c', 'a'}",True,True,0.48
lngengine1800,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_52,3,"{'b', 'c', 'a'}",True,True,0.48
diesel590,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_40,3,"{'b', 'c', 'a'}",True,True,0.48
microturb-4,line,0,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1,area_25,3,"{'b', 'c', 'a'}",True,True,0.48
